PartitionKey,RowKey,,Tweets,Length,Date,Source,Favourites,RTs,Language
site,site,823, week 21th #climatestrike🌍 in #india🇮🇳i stand with indian farmers who are fighting for their rightsfarmer is the backbone…,140,5/12/2020 9:17,Twitter Web App,0,190,en
site,site,824," #climatestrike week 100. next week is the five year anniversary of the paris agreement, we at  will #fig…",140,4/12/2020 21:02,Twitter Web App,0,219,en
site,site,825, today marks ’s 24th week of striking and ’s first strike! join them next friday to fight for…,139,4/12/2020 20:08,Twitter for iPhone,0,165,en
site,site,826, indifference changes the climate the most!#climateaction ,97,4/12/2020 20:07,Twitter for iPhone,0,162,en
site,site,827," day 2 #fridaysforfuture jaffrey, nh. come join us every friday at 715am! 💚🌎   …",140,4/12/2020 18:38,Twitter for iPhone,0,133,en
site,site,828," climate strike week 66 in belfast, northern ireland! #fridaysforfuture #climateaction  #climatestrike #face…",140,4/12/2020 18:37,Twitter for iPhone,0,192,en
site,site,829, i hate how global north countries can make announcements that basically amount to saying we're going to continue destroy…,140,4/12/2020 15:10,Twitter Web App,0,855,en
site,site,830," it's our time - tahsin, bangladeshwatch as tahsin demands for a greener future through different ways of campaignin…",140,4/12/2020 15:10,Twitter Web App,0,207,en
site,site,831, #schoolstrike4climate week 101. world leaders are still in denial of the #climatecrisis but tramendous pressure will…,140,4/12/2020 15:01,Twitter for iPhone,0,137,en
site,site,832, to #fightfor1point5 is to fight for freedom and democracy. to #fightclimateinjustice is to fight for a world where there…,139,4/12/2020 15:00,Twitter for iPhone,0,133,en
site,site,833, week 104 #climatestrike this week is exam week in school and since my last exam ended at 1215 i decided to #climatest…,140,4/12/2020 14:27,Twitter for iPhone,0,150,en
site,site,834, your voice matters in the fight for our mother nature 💚  #climateaction #climatestrikeonl…,140,4/12/2020 14:23,Twitter for iPhone,0,224,en
site,site,835,the real news here is that denmark will apparently go on extracting fossil fuels for another 3 decades.to us child… ,140,4/12/2020 11:44,Twitter Web App,7461,1554,en
site,site,836, #fridaysforfuture #climatestrike friday for future awareness campaign with residents of ward number 10 of our urban…,139,4/12/2020 11:20,Twitter Web App,0,150,en
site,site,837, week 44 of my #schoolstrike4climate . its good to be back. let's remember #climatechangeisreal &amp; we will not escape it unt…,144,4/12/2020 11:17,Twitter Web App,0,274,en
site,site,838,just imagine if people were made aware of this... then everything would change.#facetheclimateemergency ,128,4/12/2020 11:03,Twitter for iPhone,1988,416,en
site,site,839,school strike week 120. because of the ongoing pandemic we are doing #climatestrikeonline .if you do physical stri… ,140,4/12/2020 9:08,Twitter for iPhone,7545,1011,en
site,site,840, #fridaysforfuture week 65. in australia we just had the hottest spring on record at 2°c above average. as usual there was abs…,140,4/12/2020 7:03,Twitter Web App,0,447,en
site,site,841, we are now at ~1.2°c above preindustrial in 2020.the recent warming trend is 0.15-0.2°c per decade.time is clearly runni…,140,2/12/2020 17:36,Twitter Web App,0,558,en
site,site,842,this is outrageous. we stand in solidarity with  and our friends in hong kong. ,115,2/12/2020 15:27,Twitter Web App,7657,3009,en
site,site,843,"if only words, pledges and setting distant hypothetical targets actually lowered our emissions then we wouldn't sti… ",140,2/12/2020 14:55,Twitter Web App,7934,1573,en
site,site,844,”let’s face facts. the state of our planet is broken. humanity is waging war on nature. this is suicidal. nature a… ,140,2/12/2020 14:36,Twitter Web App,5759,1601,en
site,site,845, parts of the arctic averaged up to +14 °c above normal for the entire month of november. preliminary data suggesting w…,140,1/12/2020 18:00,Twitter Web App,0,3887,en
site,site,846,"australia has sweltered through its hottest spring and november on record, with both the season and the month more… ",140,1/12/2020 11:41,Twitter Web App,3926,932,en
site,site,847," following germany, the czech republic is about to decide on a coal-exit long after 2030. their coal-commission is pack…",140,30/11/2020 18:33,Twitter for iPhone,0,257,en
site,site,848, we appear to be on track for an exceptionally warm november globally. currently its the warmest november on record by a fai…,140,30/11/2020 17:17,Twitter Web App,0,359,en
site,site,849,the basic problem with this idea is that the technologies supposed to deliver these “negative emissions” currently… ,140,30/11/2020 8:39,Twitter Web App,3658,595,en
site,site,850, the face of the #climateemergency in #sardegna  ,84,29/11/2020 12:22,Twitter for iPhone,0,1302,en
site,site,851," #asiaclimaterally at barishal, bangladesh demanding accountability from big climate polluters and giving space for youth parti…",140,28/11/2020 20:24,Twitter for iPhone,0,201,en
site,site,852, new south wales in australia has just recorded its hottest november day ever.+ 46.9 °c in smithville at 435 pm local…,139,28/11/2020 20:23,Twitter for iPhone,0,1775,en
site,site,853, preliminary november mean temperature anomaly in the arctic is wyld! easily counters the la niña cooling effect and may in f…,140,28/11/2020 10:29,Twitter Web App,0,560,en
site,site,854, #withdrawthecap   ,79,27/11/2020 19:50,Twitter for iPhone,0,125,en
site,site,855," !!!! important, if you see something saying it's donating black friday profits to us at fff please let us know as we have…",140,27/11/2020 17:54,Twitter for iPhone,0,170,en
site,site,856,"we suggest you instead donate to organisations/funds already operating, supporting people in the most affected area… ",140,27/11/2020 17:01,Twitter for iPhone,1920,294,en
site,site,857,"we appreciate the effort, but we in #fridaysforfuture don’t wish to be linked to anything commercial.nor do we wis… ",140,27/11/2020 16:58,Twitter for iPhone,3873,629,en
site,site,858, week 23#fridaysforfuture #climateaction #fff_saudiarabia #symces  ,124,27/11/2020 16:32,Twitter for iPhone,0,226,en
site,site,859, #withdrawthecap fff is striking in front of the eu commission for the 5th week in a row and we demand to #withdrawthecap htt…,140,27/11/2020 16:32,Twitter for iPhone,0,178,en
site,site,860, #fridaysforfuture week 9th climate strikeawareness gets success only when work is done at the ground level. an examp…,140,27/11/2020 15:59,Twitter for iPhone,0,150,en
site,site,861," climate change is here, now more then ever we're feeling the effects of it. we want action now! #climatestrikeonline #…",140,27/11/2020 15:11,Twitter Web App,0,378,en
site,site,862, at one time they had everything. there were green plants in the house. they lost everything due to #cycloneamphan. now they h…,140,27/11/2020 14:27,Twitter Web App,0,199,en
site,site,863,school strike week 119. today is black friday. overconsumption is wrecking present and future living conditions and… ,140,27/11/2020 7:19,Twitter for iPhone,30448,4848,en
site,site,864," water shortages are now affecting more than 3 billion people around the world, as the amount of fresh water available for ea…",140,26/11/2020 18:05,Twitter Web App,0,405,en
site,site,865,"we're very honoured by this!but in all fairness  , if you consider schoolchildren fighting for the right to… ",140,26/11/2020 7:03,Twitter Web App,17713,2839,en
site,site,866,good to know! ,37,23/11/2020 18:09,Twitter Web App,22213,1777,en
site,site,867, breaking plug-in hybrids in new emissions scandal as tests show higher pollution than claimedthree of the most popular plu…,140,23/11/2020 18:01,Twitter Web App,0,600,en
site,site,868, #cyclone #gati about to landfall in #somalia right now. a very powerful cyclone...the true intensity of this storm is…,139,22/11/2020 17:25,Twitter for iPhone,0,295,en
site,site,869, the arctic is more than 12 degrees above normal. repeat the average for the entire arctic is 12 degrees above what was no…,140,22/11/2020 9:30,Twitter Web App,0,2891,en
site,site,870," let's get this out of climate twitter and into the mainstream, please share if you haven't yet. ",140,21/11/2020 17:20,Twitter for iPhone,0,2788,en
site,site,871, our leaders hate to hear us say keep fossil fuels in ground but they love to hear us say remove carbon from atmosphere.…,139,21/11/2020 9:09,Twitter Web App,0,360,en
site,site,872, fridays for future at the new zealand parliamentthere is no planet bact now to halt ecological destruction#fridaysforfutur…,140,21/11/2020 9:05,Twitter Web App,0,189,en
site,site,873," on world children's day, children along the sundarbans coast take a stand on climate justice.  …",140,21/11/2020 9:05,Twitter Web App,0,279,en
site,site,874, school protest for climate week 36#climateaction العدالة للمناخwe won’t stop until you do something. you can’t get away…,139,21/11/2020 9:05,Twitter Web App,0,170,en
site,site,875, #fridaysforfuture #climatestrikeit started by striking alone and now within 8 weeks i have connected many people and…,140,21/11/2020 8:44,Twitter Web App,0,186,en
site,site,876," adapting to a failed system is not adaptation--it's failure.our message remains the same, pre-covid &amp; covid times  #fa…",144,20/11/2020 18:30,Twitter Web App,0,188,en
site,site,877, #standwithluoktamávasthe state owned sveaskog is going to deforest the last natural forests in luokta-mávas sámi reindeer he…,140,20/11/2020 18:17,Twitter Web App,0,288,en
site,site,878, school strike for the climate week 93. #schoolstrike4climate #fridaysforfuture  ,137,20/11/2020 18:05,Twitter Web App,0,297,en
site,site,879," #climatestrike climate warriors from across #india are here to stand by the forests,wildlife,oceans,marine life with their p…",140,20/11/2020 17:47,Twitter Web App,0,173,en
site,site,880, #schoolstrike4climate let's treat the #climatecrisis like the crisis it really is because it's the biggest challenge h…,140,20/11/2020 17:47,Twitter Web App,0,209,en
site,site,881,"school strike week 118. because of new covid-19 recommendations and the rapid spread, we’re back to… ",124,20/11/2020 7:53,Twitter for iPhone,15455,1716,en
site,site,882, school strike week 66.my outrage cannot fit in this sign.make love and not carbon emissions  #climatestrikeonline.…,140,20/11/2020 7:28,Twitter Web App,0,219,en
site,site,883, week 8th #climatestrike climate change is affecting health and lives. #climateaction #facetheclimateemergency #fridaysforf…,140,20/11/2020 6:49,Twitter Web App,0,182,en
site,site,884, attached is a quick response to the uk government’s ten point plan. ,109,19/11/2020 17:57,Twitter Web App,0,481,en
site,site,885, breaking news ! france's top administrative cougave the government a 3-months deadline to show it is taking action to…,139,19/11/2020 17:55,Twitter Web App,0,405,en
site,site,886,"“around the world, young women are fighting for our future. our activism takes different forms but we are working t… ",140,19/11/2020 16:33,Twitter for iPhone,6910,894,en
site,site,887, honduras is within the top 25 poorest countries in the world and has suffered the flooding consequences of two major hur…,140,19/11/2020 6:59,Twitter Web App,0,1433,en
site,site,888," video  destroyed houses, toppled trees in colombia's providencia island after passage of iota.providencia residents walk throug…",140,18/11/2020 17:33,Twitter Web App,0,426,en
site,site,889, . delegates are congratulating themselves on designing a policy that shaves 1% off shipping industry's giant 1 billio…,140,17/11/2020 18:12,Twitter for iPhone,0,267,en
